"gesgewicht","nwgewicht","d1","d2a","d3","d7","d38","d46","d63","q1","q2","q4","q5","q6","q33","q34ba","wahlnorm","q73a","q73b","q73c","q73d","q73e","q73f","q73g","q73h","q75a","q75b","q76","gespraechebtw","q111","q114ba","q114bb","untwerreg","untwenwaehlt","gewaehlt","wabs","wbt","pwahl21","nichtwahl17","pwahl17","unterschied","polintnum","polint","demzuf","geburtsjahr","alter","alter2","frau","polwissen","bildung","gewhheink","drittel","pid","pidstaerke","ost"
0.425529897212982,NA,1,"1941",1,5,5,2,8,4,4,3,NA,1,1,5,5,0,0,0,0,0,0,0,0,5,5,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"FDP",NA,1,"(sehr) gering","teils/teils",1941,80,6400,0,NA,"hoch",8,"hoch",1,"mittel","West"
0.741195738315582,NA,1,"1948",2,3,4,16,9,2,3,3,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","teils/teils",1948,73,5329,0,1,"mittel",6.36396103067893,"hoch",1,"mittel","Ost"
0.724933385848999,NA,2,"1971",2,4,4,2,7,3,3,3,2,3,2,NA,3,0,0,0,0,0,0,0,0,808,808,NA,4,NA,NA,NA,NA,NA,NA,0,0,NA,1,"Nichtwahl",NA,2,"mittel","teils/teils",1971,50,2500,1,1,"hoch",4.94974746830583,"niedrig",0,"keine","West"
1.92243242263794,1.78590905666351,2,"1939",3,2,NA,2,NA,3,NA,3,3,NA,1,1,NA,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,5,5,1,NA,1,"Union",0,"Union",5,2,"mittel","teils/teils",1939,82,6724,1,0,"niedrig",NA,NA,1,"stark","West"
0.832660377025604,NA,2,"1955",5,3,4,2,9,3,3,5,2,6,1,1,4,1,0,0,1,0,0,0,0,5,5,3,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","sehr unzufrieden",1955,66,4356,1,1,"mittel",4.02492235949962,"niedrig",1,"mittel","West"
1.71126008033752,1.63299119472504,1,"1944",3,2,3,2,9,2,NA,2,3,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,2,5,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,3,"hoch","zufrieden",1944,77,5929,0,0,"niedrig",5.19615242270663,"mittel",1,"stark","West"
0.425529897212982,0.416110187768936,1,"1946",2,5,NA,2,10,2,NA,2,2,NA,1,6,NA,0,0,1,0,1,0,0,0,6,6,2,7,1,6,6,5,5,1,NA,1,"Grüne",0,"Grüne",5,3,"hoch","zufrieden",1946,75,5625,0,1,"hoch",7.07106781186547,"hoch",1,"stark","West"
1.2627021074295,1.24092531204224,2,"1971",4,3,4,2,8,3,NA,2,2,NA,1,1,NA,0,0,0,0,0,0,0,0,2,2,3,7,1,4,4,3,4,1,NA,1,"SPD",0,"Union",3.5,2,"mittel","zufrieden",1971,50,2500,1,1,"mittel",4,"niedrig",1,"mittel","West"
1.92243242263794,1.78590905666351,2,"1945",1,2,3,2,4,3,NA,2,3,NA,1,4,NA,0,0,0,0,0,0,0,0,4,4,3,2,1,4,4,5,4,1,NA,1,"SPD",0,"SPD",4.5,2,"mittel","zufrieden",1945,76,5776,1,0,"niedrig",4,"niedrig",1,"mittel","West"
0.741195738315582,NA,1,"1953",2,3,4,2,7,3,2,3,1,6,1,1,2,0,0,1,0,0,0,0,0,3,3,3,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","teils/teils",1953,68,4624,0,0,"mittel",4.94974746830583,"niedrig",1,"mittel","West"
0.478040933609009,0.455075919628143,2,"1953",2,4,NA,2,8,3,NA,3,3,NA,NA,NA,NA,0,0,0,0,0,0,0,0,4,4,2,4,1,6,6,5,5,1,NA,1,"Grüne",NA,NA,5,2,"mittel","teils/teils",1953,68,4624,1,0,"hoch",5.65685424949238,"mittel",1,"stark","West"
1.92243242263794,1.78590905666351,2,"1941",1,2,2,11,1,3,NA,5,1,NA,1,1,NA,0,0,0,0,0,0,0,0,1,1,5,5,1,1,1,5,5,1,NA,1,"Union",0,"Union",5,2,"mittel","sehr unzufrieden",1941,80,6400,1,0,"niedrig",1,"niedrig",1,"sehr schwach/schwach","West"
0.425529897212982,NA,1,"1937",2,5,5,2,9,2,1,2,2,6,1,1,4,0,0,0,0,0,0,0,0,3,3,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","zufrieden",1937,84,7056,0,1,"hoch",6.36396103067893,"hoch",1,"mittel","West"
0.645302176475525,NA,1,"1963",3,5,2,2,8,3,3,3,2,1,1,322,5,0,0,0,0,0,0,0,0,322,322,4,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"AfD",NA,2,"mittel","teils/teils",1963,58,3364,0,1,"hoch",4.61880215351701,"niedrig",1,"sehr schwach/schwach","West"
NA,NA,NA,"-99 keine Angabe",2,NA,2,-97,3,2,NA,2,2,NA,1,4,NA,0,0,0,0,0,0,0,0,1,1,3,0,1,4,4,5,5,1,NA,1,"SPD",0,"SPD",5,3,"hoch","zufrieden",NA,NA,NA,NA,1,NA,2.12132034355964,"niedrig",1,"mittel","West"
0.425529897212982,0.416110187768936,1,"1956",2,4,3,1,6,3,NA,2,1,NA,1,4,NA,0,0,0,0,0,0,0,0,4,4,2,4,1,4,4,4,4,1,NA,1,"SPD",0,"SPD",4,2,"mittel","zufrieden",1956,65,4225,0,0,"hoch",4.24264068711928,"niedrig",1,"stark","West"
1.92243242263794,NA,2,"1948",2,2,4,2,9,4,4,3,2,6,1,1,5,0,0,0,0,0,0,0,0,3,3,3,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","teils/teils",1948,73,5329,1,1,"niedrig",6.36396103067893,"hoch",1,"mittel","West"
0.645302176475525,NA,1,"1963",3,4,3,2,10,3,4,2,2,1,1,1,2,0,0,0,0,0,0,0,0,3,3,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1963,58,3364,0,1,"hoch",5.77350269189626,"mittel",1,"sehr stark","West"
1.2627021074295,NA,2,"1964",2,3,4,2,NA,2,2,2,2,1,1,1,4,0,0,0,0,0,0,0,0,1,1,2,6,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","zufrieden",1964,57,3249,1,1,"mittel",NA,NA,1,"stark","West"
1.71126008033752,1.63299119472504,1,"1941",1,2,4,-97,NA,4,NA,2,3,NA,1,NA,NA,0,0,0,0,0,0,0,0,3,3,2,0,1,1,1,5,5,1,NA,1,"Union",0,NA,5,1,"(sehr) gering","zufrieden",1941,80,6400,0,0,"niedrig",NA,NA,1,"stark","West"
0.832660377025604,0.788699090480804,2,"1952",2,3,NA,2,9,2,NA,1,2,NA,1,6,NA,0,1,1,0,1,0,0,0,4,4,3,7,1,4,4,5,5,1,NA,1,"SPD",0,"Grüne",5,3,"hoch","sehr zufrieden",1952,69,4761,1,1,"mittel",6.36396103067893,"hoch",1,"mittel","West"
1.12399888038635,NA,1,"1972",4,3,4,2,10,3,4,3,3,6,1,1,4,0,0,1,0,0,0,0,0,801,180,3,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","teils/teils",1972,49,2401,0,0,"mittel",5,"mittel",1,"mittel","West"
0.425529897212982,NA,1,"1953",3,5,4,2,11,2,1,2,2,1,1,1,5,0,0,0,0,1,0,0,0,3,3,2,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","zufrieden",1953,68,4624,0,1,"hoch",6.35085296108588,"mittel",1,"stark","West"
0.832660377025604,0.788699090480804,2,"1960",2,3,NA,-97,2,4,NA,3,NA,NA,1,1,NA,0,0,0,0,0,0,0,0,808,808,NA,0,1,1,1,3,3,1,NA,1,"Union",0,"Union",3,1,"(sehr) gering","teils/teils",1960,61,3721,1,NA,"mittel",1.41421356237309,"niedrig",0,"keine","West"
1.66441118717194,NA,2,"1987",4,3,4,2,9,4,4,3,2,1,1,1,5,0,0,0,0,0,0,0,0,3,3,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","teils/teils",1987,34,1156,1,1,"mittel",4.5,"niedrig",1,"stark","West"
1.48158133029938,NA,1,"1991",1,3,2,2,4,3,4,3,2,2,1,801,5,0,0,0,0,0,0,0,0,801,151,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","teils/teils",1991,30,900,0,1,"mittel",4,"niedrig",1,"stark","West"
1.71126008033752,NA,1,"1954",2,2,2,2,8,3,2,3,2,6,1,NA,5,0,0,0,0,0,0,0,0,3,3,3,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","teils/teils",1954,67,4489,0,1,"niedrig",5.65685424949238,"mittel",1,"mittel","West"
0.478040933609009,NA,2,"1941",2,5,6,11,11,2,1,2,3,6,1,4,5,0,0,NA,0,NA,NA,NA,0,5,5,4,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,3,"hoch","zufrieden",1941,80,6400,1,0,"hoch",7.77817459305202,"hoch",1,"sehr schwach/schwach","West"
0.832660377025604,0.788699090480804,2,"1942",2,3,5,15,9,3,NA,2,2,NA,1,4,NA,0,0,0,0,0,0,0,0,4,4,2,4,1,4,4,3,4,1,NA,1,"SPD",0,"SPD",3.5,2,"mittel","zufrieden",1942,79,6241,1,1,"mittel",6.36396103067893,"hoch",1,"stark","West"
3.84276413917542,3.96434378623962,2,"1989",4,2,2,2,1,3,NA,4,NA,NA,1,322,NA,0,0,0,0,0,0,0,0,808,808,NA,1,1,322,322,5,5,1,NA,1,"AfD",0,"AfD",5,2,"mittel","unzufrieden",1989,32,1024,1,NA,"niedrig",0.5,"niedrig",0,"keine","West"
1.71126008033752,1.63299119472504,1,"1953",2,2,3,2,9,3,NA,2,3,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,3,5,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,2,"mittel","zufrieden",1953,68,4624,0,0,"niedrig",6.36396103067893,"hoch",1,"mittel","West"
1.12399888038635,NA,1,"1962",2,3,3,2,9,2,2,5,2,6,1,7,4,0,1,1,1,1,0,0,0,7,7,3,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Linke",NA,3,"hoch","sehr unzufrieden",1962,59,3481,0,1,"mittel",6.36396103067893,"hoch",1,"mittel","West"
2.9153048992157,2.80991888046265,2,"1968",2,2,3,2,2,4,NA,5,2,NA,1,322,NA,0,0,0,0,0,0,0,0,808,808,NA,0,1,322,322,3,3,1,NA,1,"AfD",0,"AfD",3,1,"(sehr) gering","sehr unzufrieden",1968,53,2809,1,1,"niedrig",1.41421356237309,"niedrig",0,"keine","West"
1.12399888038635,NA,1,"1973",6,3,3,2,7,2,5,5,2,6,1,NA,4,0,0,0,0,0,0,0,0,808,808,NA,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,3,"hoch","sehr unzufrieden",1973,48,2304,0,1,"mittel",2.85773803324704,"niedrig",0,"keine","West"
1.03534412384033,NA,1,"1962",4,3,2,2,NA,1,2,5,1,1,1,322,5,0,0,0,0,0,0,0,0,322,322,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"AfD",NA,4,"sehr hoch","sehr unzufrieden",1962,59,3481,0,0,"mittel",NA,NA,1,"stark","West"
2.390385389328,NA,1,"1972",3,2,4,2,12,3,2,3,3,2,1,1,5,0,0,0,0,0,0,0,0,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","teils/teils",1972,49,2401,0,0,"niedrig",6.92820323027551,"hoch",NA,NA,"West"
0.866199672222137,NA,2,"1998",2,5,2,2,8,4,3,3,1,1,1,801,5,0,0,1,0,0,0,0,0,801,344,1,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,"(sehr) gering","teils/teils",1998,23,529,1,0,"hoch",5.65685424949238,"mittel",1,"sehr stark","West"
NA,NA,1,"1982",2,NA,4,2,10,3,2,2,2,6,1,6,5,0,0,0,0,0,0,0,0,6,6,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,2,"mittel","zufrieden",1982,39,1521,0,1,NA,7.07106781186547,"hoch",1,"stark","West"
1.57628548145294,NA,1,"1952",2,2,4,2,8,3,2,2,3,1,1,1,4,0,0,0,0,0,0,1,0,1,1,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1952,69,4761,0,0,"niedrig",5.65685424949238,"mittel",1,"stark","West"
2.68536257743835,NA,2,"1964",2,2,3,2,6,4,3,3,1,1,1,1,4,1,0,0,0,0,0,0,0,3,3,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","teils/teils",1964,57,3249,1,0,"niedrig",4.24264068711928,"niedrig",1,"stark","West"
2.390385389328,2.4467248916626,1,"1967",4,2,4,2,11,3,NA,3,3,NA,1,4,NA,0,0,0,0,0,0,0,0,4,4,3,1,1,4,4,3,3,1,NA,1,"SPD",0,"SPD",3,2,"mittel","teils/teils",1967,54,2916,0,0,"niedrig",5.5,"mittel",1,"mittel","West"
0.76698499917984,NA,2,"1947",2,3,4,2,2,2,3,2,2,1,NA,NA,5,0,0,1,0,0,0,0,1,1,1,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,3,"hoch","zufrieden",1947,74,5476,1,1,"mittel",1.41421356237309,"niedrig",1,"stark","West"
3.53966951370239,NA,2,"1987",3,2,2,2,NA,4,3,2,NA,2,1,NA,3,0,0,0,0,0,0,0,0,3,3,3,0,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,"(sehr) gering","zufrieden",1987,34,1156,1,NA,"niedrig",NA,NA,1,"mittel","West"
0.594404399394989,NA,1,"1976",4,4,3,2,9,4,4,2,3,1,1,NA,4,0,0,0,0,0,0,0,0,808,808,NA,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,"(sehr) gering","zufrieden",1976,45,2025,0,0,"hoch",4.5,"niedrig",0,"keine","West"
1.57628548145294,1.55507349967957,1,"1961",2,2,2,2,7,2,NA,1,1,NA,1,4,NA,0,0,NA,0,NA,0,0,0,4,4,2,3,1,4,4,5,5,1,NA,1,"SPD",0,"SPD",5,3,"hoch","sehr zufrieden",1961,60,3600,0,0,"niedrig",4.94974746830583,"niedrig",1,"stark","West"
3.15084981918335,3.45193600654602,1,"1978",4,2,4,2,9,3,NA,3,1,NA,1,NA,NA,0,0,0,0,0,0,0,0,1,1,3,2,1,801,180,4,4,1,NA,1,NA,0,NA,4,2,"mittel","teils/teils",1978,43,1849,0,0,"niedrig",4.5,"niedrig",1,"mittel","West"
2.390385389328,NA,1,"1966",5,2,4,2,8,2,1,4,1,6,1,322,5,NA,NA,NA,NA,NA,NA,NA,NA,322,322,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"AfD",NA,3,"hoch","unzufrieden",1966,55,3025,0,0,"niedrig",3.57770876399966,"niedrig",1,"stark","West"
1.77080190181732,NA,2,"1951",2,2,2,2,NA,4,4,3,NA,6,1,NA,NA,0,0,0,0,0,0,0,0,808,808,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,"(sehr) gering","teils/teils",1951,70,4900,1,NA,"niedrig",NA,NA,0,"keine","West"
0.76698499917984,0.751066386699677,2,"1952",2,3,4,10,8,2,NA,2,2,NA,1,1,NA,0,0,0,0,0,0,1,1,1,1,3,6,1,1,1,5,5,1,NA,1,"Union",0,"Union",5,3,"hoch","zufrieden",1952,69,4761,1,1,"mittel",5.65685424949238,"mittel",1,"mittel","West"
1.57628548145294,NA,1,"1958",1,2,3,2,7,2,2,1,2,1,1,1,5,0,0,1,0,0,0,0,0,3,3,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","sehr zufrieden",1958,63,3969,0,1,"niedrig",7,"hoch",1,"stark","West"
1.57628548145294,1.55507349967957,1,"1948",2,1,3,2,8,2,NA,2,2,NA,1,4,NA,0,0,0,0,0,0,1,1,3,3,2,3,1,1,1,3,4,1,NA,1,"Union",0,"SPD",3.5,3,"hoch","zufrieden",1948,73,5329,0,1,"niedrig",5.65685424949238,"mittel",1,"stark","West"
1.57628548145294,1.55507349967957,1,"1955",1,2,2,2,7,4,NA,2,1,NA,1,1,NA,0,0,0,0,0,0,0,0,1,1,3,0,1,1,1,3,2,1,NA,1,"Union",0,"Union",2.5,1,"(sehr) gering","zufrieden",1955,66,4356,0,0,"niedrig",7,"hoch",1,"mittel","West"
1.36472308635712,NA,1,"1979",5,3,3,2,12,3,3,2,2,1,1,1,5,0,0,0,0,0,0,0,0,4,4,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1979,42,1764,0,1,"mittel",5.3665631459995,"mittel",1,"mittel","West"
2.68536257743835,NA,2,"1966",3,2,4,2,5,3,2,1,3,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","sehr zufrieden",1966,55,3025,1,0,"niedrig",2.88675134594813,"niedrig",1,"stark","West"
0.594404399394989,NA,1,"1962",3,4,4,2,9,2,2,3,2,1,1,6,5,0,0,0,0,0,0,0,0,6,6,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Grüne",NA,3,"hoch","teils/teils",1962,59,3481,0,1,"hoch",5.19615242270663,"mittel",1,"stark","West"
0.76698499917984,NA,2,"1958",1,3,4,2,6,3,3,3,2,1,1,4,5,0,0,0,0,0,0,0,0,4,4,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","teils/teils",1958,63,3969,1,1,"mittel",6,"mittel",1,"stark","West"
0.771051168441772,0.854284346103668,1,"1996",5,4,4,2,11,2,NA,2,2,NA,1,4,NA,0,0,1,0,1,0,0,0,4,4,2,2,1,6,6,5,5,1,NA,1,"Grüne",0,"SPD",5,3,"hoch","zufrieden",1996,25,625,0,1,"hoch",4.91934955049954,"niedrig",1,"stark","West"
1.77080190181732,NA,2,"1932",1,2,2,-97,3,4,4,2,2,2,1,1,5,0,0,0,0,0,0,0,0,1,1,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","zufrieden",1932,89,7921,1,1,"niedrig",3,"niedrig",1,"mittel","West"
3.48340535163879,NA,2,"1995",4,2,4,2,9,4,3,3,NA,6,1,1,4,0,0,0,0,0,0,0,0,3,3,3,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","teils/teils",1995,26,676,1,NA,"niedrig",4.5,"niedrig",1,"mittel","West"
1.36472308635712,NA,1,"1981",2,3,3,2,10,3,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,3,3,1,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1981,40,1600,0,1,"mittel",7.07106781186547,"hoch",1,"sehr stark","West"
2.68536257743835,NA,2,"1963",2,2,3,2,NA,2,2,4,3,6,1,1,4,0,0,1,0,1,0,1,1,801,372,1,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","unzufrieden",1963,58,3364,1,0,"niedrig",NA,NA,1,"sehr stark","West"
1.57628548145294,NA,1,"1941",4,2,4,1,7,2,2,3,2,1,1,5,5,0,0,0,0,0,0,0,0,5,5,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"FDP",NA,3,"hoch","teils/teils",1941,80,6400,0,1,"niedrig",3.5,"niedrig",1,"stark","West"
NA,NA,2,"1954",2,NA,2,2,7,3,3,2,3,2,1,1,4,0,0,0,0,0,0,0,0,1,1,2,3,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1954,67,4489,1,0,NA,4.94974746830583,"niedrig",1,"stark","West"
0.76698499917984,NA,2,"1954",1,3,4,2,8,2,2,2,3,6,1,1,5,0,0,0,0,0,0,0,0,3,3,2,7,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,3,"hoch","zufrieden",1954,67,4489,1,0,"mittel",8,"hoch",1,"stark","West"
2.390385389328,2.4467248916626,1,"1975",1,2,2,2,NA,4,NA,3,NA,NA,1,1,NA,0,0,0,0,0,0,0,0,808,808,NA,0,1,1,1,2,2,1,NA,1,"Union",0,"Union",2,1,"(sehr) gering","teils/teils",1975,46,2116,0,NA,"niedrig",NA,NA,0,"keine","West"
0.682734370231628,0.686756730079651,1,"1958",2,3,2,8,7,3,NA,5,2,NA,1,322,NA,0,0,1,0,0,0,0,0,322,322,3,7,1,322,322,1,3,1,NA,1,"AfD",0,"AfD",2,2,"mittel","sehr unzufrieden",1958,63,3969,0,1,"mittel",4.94974746830583,"niedrig",1,"mittel","Ost"
1.36472308635712,1.52445530891418,1,"1980",4,3,4,2,NA,4,NA,2,2,NA,1,5,NA,0,0,0,0,0,0,0,0,3,3,3,1,1,801,180,3,3,1,NA,1,NA,0,"FDP",3,1,"(sehr) gering","zufrieden",1980,41,1681,0,1,"mittel",NA,NA,1,"mittel","West"
0.783504962921143,NA,1,"1986",2,5,5,13,10,4,4,2,2,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","zufrieden",1986,35,1225,0,1,"hoch",7.07106781186547,"hoch",1,"mittel","Ost"
2.68536257743835,NA,2,"1964",3,2,3,2,8,2,1,4,3,1,1,322,1,0,0,1,0,0,0,0,0,322,322,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"AfD",NA,3,"hoch","unzufrieden",1964,57,3249,1,0,"niedrig",4.61880215351701,"niedrig",1,"stark","West"
1.57628548145294,1.55507349967957,1,"-99 keine Angabe",2,2,3,2,NA,2,NA,3,3,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,2,5,2,NA,NA,4,5,0,NA,0,"Nichtwahl",0,"Union",4.5,3,"hoch","teils/teils",NA,NA,NA,0,0,"niedrig",NA,NA,1,"stark","West"
NA,NA,1,"1957",4,NA,1,2,NA,3,3,3,3,6,1,4,5,0,0,0,0,0,0,1,1,1,1,3,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"SPD",NA,2,"mittel","teils/teils",1957,64,4096,0,0,NA,NA,NA,1,"mittel","West"
1.53313219547272,NA,2,"1991",1,3,4,2,7,3,3,2,2,1,1,NA,5,0,0,0,0,0,0,0,0,1,1,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,2,"mittel","zufrieden",1991,30,900,1,1,"mittel",7,"hoch",1,"mittel","West"
0.682734370231628,NA,1,"1953",1,3,3,2,7,3,4,2,2,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1953,68,4624,0,1,"mittel",7,"hoch",NA,NA,"West"
0.594404399394989,NA,1,"1963",3,5,5,2,11,4,4,2,3,1,1,1,5,0,0,0,0,0,0,0,0,3,3,2,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,1,"(sehr) gering","zufrieden",1963,58,3364,0,0,"hoch",6.35085296108588,"mittel",1,"stark","West"
1.77080190181732,NA,2,"1956",2,2,4,2,6,3,3,2,2,1,1,1,5,0,0,1,0,1,0,0,0,1,1,3,4,NA,NA,NA,NA,NA,NA,1,1,NA,0,"Union",NA,2,"mittel","zufrieden",1956,65,4225,1,1,"niedrig",4.24264068711928,"niedrig",1,"mittel","West"
1.77080190181732,NA,2,"1945",2,2,3,2,6,3,3,2,3,NA,1,4,5,0,0,0,0,0,0,0,0,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"SPD",NA,2,"mittel","zufrieden",1945,76,5776,1,0,"niedrig",4.24264068711928,"niedrig",1,"mittel","West"
0.783504962921143,0.87960422039032,1,"-99 keine Angabe",2,4,4,2,11,3,NA,3,2,NA,1,1,NA,0,0,1,0,1,0,1,1,1,1,3,6,1,801,180,5,5,1,NA,1,NA,0,"Union",5,2,"mittel","teils/teils",NA,NA,NA,0,1,"hoch",7.77817459305202,"hoch",1,"mittel","West"
1.03534412384033,1.08053064346313,1,"1972",4,3,2,2,NA,3,NA,3,2,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,2,4,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,2,"mittel","teils/teils",1972,49,2401,0,1,"mittel",NA,NA,1,"stark","West"
1.57628548145294,1.55507349967957,1,"1960",1,2,4,2,8,2,NA,1,1,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,3,5,1,1,1,4,4,1,NA,1,"Union",0,"Union",4,3,"hoch","sehr zufrieden",1960,61,3721,0,0,"niedrig",8,"hoch",1,"mittel","West"
1.77080190181732,1.70069456100464,2,"1952",2,2,2,2,6,3,NA,3,3,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,5,5,1,NA,1,"Union",0,"Union",5,2,"mittel","teils/teils",1952,69,4761,1,0,"niedrig",4.24264068711928,"niedrig",1,"stark","West"
1.03534412384033,1.08053064346313,1,"1961",4,3,4,10,10,3,NA,3,2,NA,1,1,NA,0,0,0,0,0,0,0,0,3,3,3,2,1,4,4,4,3,1,NA,1,"SPD",0,"Union",3.5,2,"mittel","teils/teils",1961,60,3600,0,1,"mittel",5,"mittel",1,"mittel","West"
0.440335839986801,0.433362126350403,2,"1959",2,5,4,2,11,4,NA,2,1,NA,1,1,NA,0,0,1,0,0,0,0,0,1,1,3,3,1,6,6,4,5,1,NA,1,"Grüne",0,"Union",4.5,1,"(sehr) gering","zufrieden",1959,62,3844,1,0,"hoch",7.77817459305202,"hoch",1,"mittel","West"
1.16310751438141,NA,2,"1961",1,3,3,2,7,1,1,4,2,1,1,322,5,0,0,1,0,0,0,0,0,3,3,2,5,NA,NA,NA,NA,NA,NA,1,1,NA,0,"AfD",NA,4,"sehr hoch","unzufrieden",1961,60,3600,1,1,"mittel",7,"hoch",1,"stark","West"
0.667754769325256,0.681844413280487,2,"1965",1,5,4,4,7,3,NA,4,2,NA,1,4,NA,0,0,0,0,0,0,0,0,4,4,3,0,1,4,4,2,5,1,NA,1,"SPD",0,"SPD",3.5,2,"mittel","unzufrieden",1965,56,3136,1,1,"hoch",7,"hoch",1,"mittel","Ost"
0.76698499917984,NA,2,"1952",1,3,2,13,4,4,3,3,3,1,1,NA,4,0,0,0,0,0,0,0,0,3,3,3,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,"(sehr) gering","teils/teils",1952,69,4761,1,0,"mittel",4,"niedrig",1,"mittel","Ost"
0.783504962921143,NA,1,"1982",3,5,4,11,10,3,2,2,2,1,2,NA,4,0,1,1,0,1,0,0,0,4,4,2,4,NA,NA,NA,NA,NA,NA,1,1,NA,1,"Nichtwahl",NA,2,"mittel","zufrieden",1982,39,1521,0,1,"hoch",5.77350269189626,"mittel",1,"stark","West"
0.771051168441772,0.854284346103668,1,"1994",4,4,4,2,8,2,NA,2,3,NA,1,322,NA,1,0,1,0,1,0,1,0,808,808,NA,5,1,5,5,4,4,1,NA,1,"FDP",0,"AfD",4,3,"hoch","zufrieden",1994,27,729,0,0,"hoch",4,"niedrig",0,"keine","West"
